jobid, gpu type, gpu id, walltime (s), completion date
e209db1a6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1440, 2022-02-10T03:23:02.320163
e23ea91c6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1944, 2022-02-10T04:27:54.348125
e2757c766d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1368, 2022-02-10T04:25:03.960293
e2ab387a6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1404, 2022-02-10T03:28:41.503094
e2d4c1ae6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 2016, 2022-02-10T04:27:54.430598
e3019aee6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1476, 2022-02-10T03:23:02.384699
e331c8226d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1404, 2022-02-10T03:23:02.396424
e36851446d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1296, 2022-02-10T03:28:41.524428
e39ea5286d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 2124, 2022-02-10T03:42:42.357707
e3d468d46d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1440, 2022-02-10T03:31:29.143961
e40dfbc66d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1260, 2022-02-10T03:45:32.587099
e44c0da86d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1944, 2022-02-10T03:42:42.799342
e48aff7c6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1476, 2022-02-10T03:48:20.871713
e4d849bc6d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1692, 2022-02-10T03:45:32.577733
e51a29c26d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1224, 2022-02-10T04:05:14.592881
e55fb3986d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1368, 2022-02-10T04:10:52.363546
e599fca66d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1512, 2022-02-10T03:48:20.862032
e5d472146d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1440, 2022-02-10T04:53:11.253193
e60dd6806d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1224, 2022-02-10T03:51:09.600448
e64095666d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1332, 2022-02-10T03:51:09.556803
e67b76686d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1512, 2022-02-10T04:10:52.409527
e6b26f1a6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1404, 2022-02-10T04:13:43.536042
e6e88a786d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1188, 2022-02-10T04:08:01.192610
e7232e766d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1584, 2022-02-10T05:01:35.534112
e756dbea6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 2088, 2022-02-10T04:25:03.980815
e78c98666d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1440, 2022-02-10T04:27:54.375937
e7c98da26d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1332, 2022-02-10T05:15:37.295711
e806cde86d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1296, 2022-02-10T04:27:54.313539
e83e74fa6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1548, 2022-02-10T04:30:44.680021
e871f5506d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1584, 2022-02-10T04:36:17.375295
e8b2726a6d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1224, 2022-02-10T04:30:44.736425
e8e9d7786d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1368, 2022-02-10T04:36:17.357461
e9204de46d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1584, 2022-02-10T04:39:03.830195
e951d6fc6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1944, 2022-02-10T04:47:28.946399
e98085606d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1260, 2022-02-10T04:47:28.958310
e9b526086d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1332, 2022-02-10T04:47:29.013014
e9f0d8f66d8111eca422141877284d92, , MIG-GPU-2bcf27dd-188d-bd56-c641-e6d67bc16af7/4/0, 972, 2022-02-23T12:41:53.019941
ea2382106d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1404, 2022-02-10T04:53:11.262787
ea59c87a6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1260, 2022-02-10T04:50:20.394869
ea8e64d66d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1332, 2022-02-10T04:53:11.240206
eac10ef46d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1728, 2022-02-10T05:07:12.419736
eaf6d4e46d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1584, 2022-02-10T05:07:12.476914
eb27d7ba6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1224, 2022-02-10T05:07:12.391918
eb5bc7146d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1332, 2022-02-10T05:10:00.904820
eb8ef74c6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1620, 2022-02-10T05:15:37.360342
ebc7b8c06d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1512, 2022-02-10T05:15:37.350041
ec06088c6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1224, 2022-02-10T05:10:00.930669
ec38cae26d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1404, 2022-02-10T05:15:37.339796
ec6ab9626d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1620, 2022-02-10T05:18:25.810032
ec9db34e6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1476, 2022-02-10T05:27:05.604020
eccd9a146d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1296, 2022-02-10T05:29:58.558889
ed03fc306d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1440, 2022-02-10T05:27:05.622030
ed341d2a6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1584, 2022-02-10T05:35:55.113478
ed6e3c6c6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1476, 2022-02-10T05:32:54.023936
eda7fa886d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1260, 2022-02-10T05:29:58.487108
edd9c0b86d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1332, 2022-02-10T05:29:58.508199
ee1461b46d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1548, 2022-02-10T05:41:39.735562
ee4b79d86d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1404, 2022-02-10T06:34:27.289524
ee83a4e86d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1296, 2022-02-10T05:38:46.777672
eebd74526d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1368, 2022-02-10T05:38:46.788350
eef1318e6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1512, 2022-02-10T06:37:14.585563
ef25690e6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1368, 2022-02-10T06:37:16.563927
ef5c58746d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1440, 2022-02-10T05:53:18.859423
ef9682066d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1440, 2022-02-10T05:53:18.979555
efce38ae6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1548, 2022-02-10T05:56:14.962956
f00445a26d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1368, 2022-02-10T05:53:18.894555
f03de8486d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1224, 2022-02-10T05:53:18.951398
f0735d346d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1332, 2022-02-10T05:53:18.969699
f0ab57346d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1476, 2022-02-10T05:59:07.734224
f0e35e866d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1440, 2022-02-10T06:01:49.475449
f11eae146d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1224, 2022-02-10T06:01:49.429767
f15511706d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1332, 2022-02-10T06:01:49.440096
f18cfe966d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1476, 2022-02-10T06:18:12.212192
f1c843c06d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1404, 2022-02-10T06:07:12.712298
f1fe7a9e6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1296, 2022-02-10T06:15:20.027120
f22eb7ae6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1260, 2022-02-10T06:12:37.684356
f265c5f06d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1512, 2022-02-10T06:23:36.725823
f2a094006d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1368, 2022-02-10T06:23:36.747039
f2d161846d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1224, 2022-02-10T08:02:03.682215
f31186d86d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1368, 2022-02-10T07:12:52.169456
f346f1746d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1548, 2022-02-10T07:34:51.378980
f37a328c6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1368, 2022-02-10T07:26:37.360377
f3b6b2526d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1224, 2022-02-10T07:07:28.903292
f3efe28e6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1368, 2022-02-10T07:21:11.230323
f4219d746d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1620, 2022-02-10T07:15:43.330563
f455c2486d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1332, 2022-02-10T06:40:04.035855
f4876c4e6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1224, 2022-02-10T06:40:04.026740
f4beb3ca6d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1368, 2022-02-10T06:45:28.914696
f4f8bdfe6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/14/0, 1512, 2022-02-10T06:51:00.428383
f528f1c26d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1404, 2022-02-10T06:48:14.756844
f559ae206d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1260, 2022-02-10T07:37:33.342890
f58cf21c6d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1332, 2022-02-10T06:48:14.791481
f5c11c686d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1512, 2022-02-10T06:51:00.438536
f5f47a686d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1404, 2022-02-10T06:56:25.604487
f62e1bba6d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1224, 2022-02-10T06:59:16.809532
f66b11506d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1296, 2022-02-10T06:59:16.835568
f69faa5a6d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1512, 2022-02-10T07:53:57.045996
f6d767386d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/7/0, 1404, 2022-02-10T07:04:45.729296
f70586a46d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1332, 2022-02-10T07:15:43.357632
f73c18c26d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1368, 2022-02-10T07:10:10.362306
f770c3ba6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1584, 2022-02-10T09:05:10.735699
f7abb9486d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1404, 2022-02-10T07:21:11.242725
f7dbaf406d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1260, 2022-02-10T07:21:11.212364
f80d1f1c6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1368, 2022-02-10T07:23:54.052078
f841cb726d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1548, 2022-02-10T08:29:22.217641
f879167c6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1440, 2022-02-10T07:32:06.456752
f8b81a346d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1260, 2022-02-10T07:32:06.493157
f8fd92c66d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1404, 2022-02-10T08:18:23.421783
f9371dc06d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1476, 2022-02-10T07:40:17.222678
f972cc626d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1404, 2022-02-10T07:40:17.167656
f9b9b9a66d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1224, 2022-02-10T07:40:17.276821
f9eb58806d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1368, 2022-02-10T07:43:02.902131
fa2a71326d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1440, 2022-02-10T07:45:50.434482
fa6ac9b26d8111eca422141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1440, 2022-02-10T07:56:39.417477
fa9b93806d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1188, 2022-02-10T07:43:02.924564
fad39b7c6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1332, 2022-02-10T07:56:39.392884
fb11cd346d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1548, 2022-02-10T08:02:03.660736
fb4824ce6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1440, 2022-02-10T07:59:21.237840
fb82a09a6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1224, 2022-02-10T08:02:03.672129
fbba446e6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1368, 2022-02-10T08:04:45.329333
fbeaddd66d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1548, 2022-02-10T08:10:13.951856
fc253bde6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/12/0, 1368, 2022-02-10T10:39:37.138422
fc5a3fe66d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1224, 2022-02-10T08:04:45.291544
fc89d38c6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1404, 2022-02-10T08:10:13.963010
fcc9dc206d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1512, 2022-02-10T08:23:54.794024
fd06e9e46d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1404, 2022-02-10T08:21:06.379288
fd3bd7f86d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1260, 2022-02-10T08:21:06.309312
fd6dec2a6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/9/0, 1332, 2022-02-10T10:14:35.771764
fda0640c6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/12/0, 1548, 2022-02-10T08:26:37.635741
fdd206ba6d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/11/0, 1404, 2022-02-10T08:23:54.805861
fe06a9926d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1224, 2022-02-10T08:23:54.910304
fe3da2766d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/11/0, 1296, 2022-02-10T08:26:37.613275
fe72bc7c6d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/10/0, 1476, 2022-02-10T08:34:51.692659
fea3f0806d8111eca4d7141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/13/0, 1404, 2022-02-10T08:32:08.320551
fee253206d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/9/0, 1224, 2022-02-10T08:40:25.230562
ff17d7a26d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-82f7ff29-842d-bd66-33a4-279130adadc3/8/0, 1296, 2022-02-10T08:43:15.672567
ff4a10326d8111ec934d141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/8/0, 1584, 2022-02-10T08:48:43.055490
ff7fb30e6d8111ec83fa141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/7/0, 1440, 2022-02-10T08:45:59.625684
ffb2db9e6d8111ec9af0141877284d92, A100-SXM4-40GB MIG 1g.5gb, MIG-GPU-fbd133c4-df68-544e-eb71-ebf4073960b7/13/0, 1260, 2022-02-10T08:43:15.754059
